t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z
18.3,2.05687022232848,1.98929021689527,1,0.0447653834454348,0.0930259638066405,0.327348339129915,-0.939247196094678,-1.67392451451962,0.413397073557203,7.4274680369962e-16,-0.120254737381434,-0.125312934244336,0.192094285067889,-1.85686650560128,-7.95713266075344,-6.69567444986609e-16,0,0,0
18.4,1.88048001875876,1.99070164989673,1,0.0564470011612924,0.0898805695146812,0.327263454307893,-0.938953593506133,-1.85093924850789,-0.385262632864739,6.72190947522296e-16,0.0702962521935436,-0.147645591793775,0.192409753937205,-1.68047740897722,-7.96278204640211,-7.40373554953229e-16,0,0,0
18.5,1.68729904054429,1.91275033452314,1,0.0702248860807925,0.0867382172337988,0.317800232243005,-0.941566757820355,-2.00946011184261,-1.16856352010043,5.94918760001529e-16,0.263973645982266,-0.185151328845101,0.195739465317462,-1.48729737719249,-7.65098083755269,-8.03782112919039e-16,0,0,0
18.6,1.47925747869492,1.75854390354077,1,0.0864961601497039,0.0829080553528666,0.298416095252055,-0.946885686200546,-2.14790320106413,-1.90527788088794,5.11702318113614e-16,0.468871928662663,-0.243637515439911,0.202036778359834,-1.27925661430924,-7.03415932099735,-8.59159553667793e-16,0,0,0
18.7,1.25843400773283,1.53423003896134,1,0.1055079292646,0.0773563734032878,0.268121208273426,-0.954460625709717,-2.26488522453567,-2.5660352434686,4.23373092583649e-16,0.689320772719391,-0.329511212738001,0.211063250080783,-1.05843380857711,-6.13690802220376,-9.05952557485617e-16,0,0,0
18.8,1.0270350161268,1.24875138537794,1,0.127053295903208,0.0686545054921827,0.225770001169259,-0.96341679736643,-2.35923732388711,-3.12449328387555,3.30813639986065e-16,0.921206972624372,-0.446851858227542,0.222156986625502,-0.827035362547093,-4.99499736037107,-9.43693578656713e-16,0,0,0
18.9,0.787372560647617,0.913489036532415,1,0.150025864258785,0.0551505331192503,0.170708515973509,-0.972270158610347,-2.43001675288309,-3.55838801556831,2.34948784421546e-16,1.14532220846986,-0.590393470724767,0.233908271860055,-0.587373347159819,-3.65395159392154,-9.72005516932987e-16,0,0,0
19,0.541841264919603,0.541808808186872,1,0.172083799948386,0.0356247070522646,0.103853558645048,-0.978944576776195,-2.47651629702928,-3.85042138844112,1.36736376879939e-16,1.32352424940083,-0.736019572785866,0.243972428976493,-0.341842400077947,-2.16723390916091,-9.90605485304083e-16,0,0,0
19.1,0.292894392992795,0.148528385996079,1,0.190037565595722,0.0103910017872393,0.0287880266168929,-0.981299648561954,-2.49827133980343,-3.98895091125178,3.71577246183737e-17,1.40852857400055,-0.840290832405262,0.249531419521246,-0.0928957990813648,-0.594115007354361,-9.99307636423245e-16,0,0,0
19.2,0.0430193370024921,-0.250673408442808,1,0.201343818068772,-0.0180678260797941,-0.0482498832881745,-0.978164694388893,-2.49506450491201,-3.96845380426569,-6.27922138193311e-17,1.37144827225981,-0.8634917841586,0.248672547735627,0.156979050413646,1.00268983661979,-9.98025019449718e-16,0,0,0
19.3,-0.20528723616339,-0.63988168261007,1,0.205711532174504,-0.0460848198892453,-0.120242923543671,-0.970103393584346,-2.46692782819173,-3.78974717772327,-1.62114769974439e-16,1.22462946410278,-0.801256511947318,0.241708728744141,0.405285468796314,2.55952104059004,-9.86770448755779e-16,0,0,0
19.4,-0.449544330861651,-1.00357994972095,1,0.205149114860569,-0.0708039106168764,-0.181929833421758,-0.95906317968339,-2.41414243745793,-3.45995545826088,-2.5981754390593e-16,1.01196988180938,-0.685174228883266,0.230944003478723,0.649542448342159,4.0143126282541,-9.65656375819288e-16,0,0,0
19.5,-0.687311412102751,-1.32726872237382,1,0.202555037022967,-0.0912345882271822,-0.230926572326568,-0.947270090882818,-2.33723574350096,-2.99222636188082,-3.54924319983431e-16,0.778825908182414,-0.55365634093235,0.21917443284667,0.887309442684658,5.30906661023288,-9.3489376558224e-16,0,0,0
19.6,-0.9162127906834,-1.59804356174852,1,0.200430774671244,-0.107844613902324,-0.267103615284809,-0.936404134184983,-2.23697617029909,-2.40520673675447,-4.46484820965941e-16,0.553184433454871,-0.430398496548438,0.208512461065779,1.11621075199465,6.39216518693835,-8.94789988502529e-16,0,0,0
19.7,-1.13396136039389,-1.80510953729688,1,0.200479427029149,-0.121679353765835,-0.291380918091592,-0.927415384160352,-2.11436547710326,-1.72229917240476,-5.33584202907439e-16,0.345158021607722,-0.322768149082338,0.20014551971792,1.33395926022316,7.22042859275691,-8.45745749360846e-16,0,0,0
19.8,-1.33838145012559,-1.94021158698722,1,0.203769875493416,-0.133753198994965,-0.304818301696542,-0.920691980279424,-1.97062874910969,-0.970729011989871,-6.15352196020153e-16,0.153837659385413,-0.228264413434758,0.194597820909773,1.53837928723722,7.76083654157993,-7.88251083508788e-16,0,0,0
19.9,-1.52743056254769,-1.99796362095289,1,0.211013622064714,-0.144778097868779,-0.308148838388605,-0.916273347358953,-1.80720215673085,-0.180458963059348,-6.90971800163732e-16,-0.026593109040276,-0.13979116915493,0.192041679808649,1.72742832752185,7.99184464491605,-7.22880460561901e-16,0,0,0
20,-1.69921978214705,-1.97606324818572,1,0.222746846262618,-0.15505248033503,-0.301605387547159,-0.913989475335761,-1.6257186057703,0.61700542206344,-7.59687448078373e-16,-0.203140273811044,-0.04804664060503,0.19249634150205,1.89921745824552,7.90424332103148,-6.50287044459367e-16,0,0,0
20.1,-1.85203264872079,-1.8753835657754,1,0.239361996331863,-0.164368550349575,-0.284906259889373,-0.913519150014849,-1.42799142187965,1.38987177442708,-8.20812554798253e-16,-0.381676624584235,0.0577849091177772,0.195905580910154,2.05203021278206,7.5015249530526,-5.71196167241096e-16,0,0,0
20.2,-1.98434230774332,-1.69993835133592,1,0.260964928977368,-0.171881833287035,-0.257360344920381,-0.914395753540111,-1.21599623231693,2.10732837112349,-8.7373637781439e-16,-0.564715014448513,0.189429820258418,0.202111017990375,2.18433973111373,6.79974465857047,-4.86398081749236e-16,0,0,0
20.3,-2.09482676624695,-1.45672204628837,1,0.287038749776377,-0.175984154317796,-0.218137058622308,-0.915999212451339,-0.991851226036899,2.74077250262456,-9.17930119442869e-16,-0.748459186810161,0.357115889071059,0.210722765776029,2.29482401575697,5.82688022144331,-3.9674006566563e-16,0,0,0
20.4,-2.18238210178369,-1.1554309093746,1,0.315973046143126,-0.174359582224469,-0.166787754237627,-0.917573765554526,-0.757795989346864,3.26495077353541,-9.52952210425853e-16,-0.919491538540623,0.563175721337416,0.220890144463531,2.38237914078075,4.62171670335744,-3.03117955777867e-16,0,0,0
20.5,-2.24613349248816,-0.808076457156221,1,0.344743713079214,-0.164536355824227,-0.10403685513866,-0.918289656196397,-0.516169128594102,3.65896587645962,-9.78452721973464e-16,-1.0537117722666,0.791378438668094,0.231051900792771,2.44613028193933,3.23230020226933,-2.06467197059538e-16,0,0,0
20.6,-2.28544395803222,-0.428506602441451,1,0.369294166631855,-0.145110381744987,-0.032602861761865,-0.917334098900965,-0.269384903469955,3.90710970198174,-9.94176862162944e-16,-1.12211775912568,0.999243874097535,0.238939841960691,2.4854404577112,1.71402240164541,-1.07753495997788e-16,0,0,0
20.7,-2.2999207241337,-0.0318535813841524,1,0.385978132951086,-0.11709660154121,0.0425623354886809,-0.914055640751066,-0.0199091044016118,3.99948957121837,-9.99967521760011e-16,-1.10497311583387,1.12939458224929,0.242238230733427,2.49991689390774,0.127412273667423,-7.96317155562256e-18,0,0,0
20.8,-2.28941914702617,0.366069321289044,1,0.393391204818323,-0.0840941812653289,0.115251755367487,-0.908233759300774,0.229765584944974,3.93242262496176,-9.95766844025148e-16,-1.00559416697647,1.14415164930037,0.239822404546548,2.48941494825882,-1.4642770255417,9.19066998227033e-17,0,0,0
20.9,-2.25404415867653,0.749398198205868,1,0.393040471216742,-0.0506571508642818,0.179951713220095,-0.900316845316796,0.477144493882993,3.70858264632943,-9.81616802819344e-16,-0.849639180551506,1.05205816821749,0.232525413116638,2.45403955576238,-2.99758986552756,1.90858246697126e-16,0,0,0
21,-2.19414921830916,1.10285096327853,1,0.388247172316663,-0.0202188574404258,0.23338700248127,-0.891283253553396,0.719755890790147,3.33689346355762,-9.57658783232406e-16,-0.669563912742045,0.895295640102638,0.222560642326797,2.39414418035565,-4.41139792303267,2.87902773067875e-16,0,0,0
21.1,-2.11033278071088,1.41233660003598,1,0.382466617470024,0.00573577503467532,0.274643316016053,-0.882189002636904,0.95517568001,2.83217318265907,-9.24132168923229e-16,-0.489688731202674,0.717061229696032,0.212268858240569,2.31032728338158,-5.64933718069334,3.82070637142916e-16,0,0,0
21.2,-2.00343231660294,1.66551692549646,1,0.378318780356795,0.0272045806649545,0.304279839851999,-0.873812674593264,1.18105162280726,2.21454343332865,-8.81371950285828e-16,-0.321839441741453,0.543161903197107,0.20333661967551,2.2034263441343,-6.66205498708254,4.72420939733258e-16,0,0,0
21.3,-1.87451594482458,1.85229847378241,0.999999999999999,0.377468192702387,0.0448445964170963,0.323360981305753,-0.86657048267245,1.39512684037019,1.50862717969946,-8.29805377338344e-16,-0.16841876407531,0.382175802404585,0.196713081771066,2.07450949222594,-7.40917759451253,5.58050925474815e-16,0,0,0
21.4,-1.72487175993487,1.96523488959748,0.999999999999999,0.380880422172504,0.0593739253840356,0.332845716857131,-0.860591987971099,1.59526236402702,0.742567076843108,-7.69947690776798e-16,-0.0268507188216299,0.232038493694174,0.192843979108028,1.92486483537774,-7.86091973467514,6.38105002945024e-16,0,0,0
21.5,-1.55599496186597,1.99982378939033,0.999999999999999,0.389090280841558,0.071256255235936,0.333310207778479,-0.855824517547293,1.77945850736205,-0.0530964917764278,-7.02396973845911e-16,0.107246687592263,0.0853907754724015,0.191913149535867,1.75598758926453,-7.9992720630261,7.1178329355009e-16,0,0,0
21.6,-1.36957291622225,1.95468625529067,0.999999999999999,0.402348085046343,0.0805435778138945,0.324861041646418,-0.852111526827845,1.94587484668861,-0.846642966571361,-6.27828176463565e-16,0.238198669917672,-0.0675750985183586,0.193988711944918,1.56956513800154,-7.81871913189114,7.78349623767211e-16,0,0,0
21.7,-1.16746829449579,1.83162180598704,0.999999999999999,0.420623056249713,0.0867769349206362,0.307144107498351,-0.849239957459594,2.09284861023981,-1.60643621360264,-5.46986371305836e-16,0.369023336282434,-0.237611264308291,0.199065785938611,1.36746017453788,-7.32645926865919,8.37138880887856e-16,0,0,0
21.8,-0.951700462654019,1.6355366530844,0.999999999999999,0.44347139673469,0.0889210057085177,0.279427107192793,-0.846963202735418,2.21891129233691,-2.30218575989392,-4.60679309233446e-16,0.500170483034643,-0.434610032487739,0.207006379701191,1.15169208940502,-6.5421175929769,8.87563658767581e-16,0,0,0
21.9,-0.724425304057019,1.37424810321609,0.999999999999999,0.469792330377188,0.0853979320246951,0.240799454815301,-0.844995847377566,2.32280332653009,-2.90615438051754,-3.69769348440943e-16,0.627934064536703,-0.663614167450242,0.217360953384961,0.92441679376907,-5.49696361391052,9.29120127181925e-16,0,0,0
22,-0.487913678305577,1.05817290389322,0.999999999999999,0.497552866846658,0.0743846446102391,0.190591877039688,-0.842960737961957,2.40348667109934,-3.39426389446057,-2.75164837967351e-16,0.742805974153487,-0.916941062223274,0.229070303268595,0.687905178378349,-4.23266459900558,9.61393066144986e-16,0,0,0
22.1,-0.244528731251577,0.699911957902089,0.999999999999999,0.523699717325311,0.054573583650389,0.129126706466937,-0.840289607051013,2.46015518116111,-3.74705508438113,-1.77811041658918e-16,0.829166043944073,-1.16381184127635,0.240173399860168,0.444520423626454,-2.79962441464576,9.84060014890404e-16,0,0,0
22.2,0.00329771711940263,0.313747962547008,0.999999999999999,0.54464525982153,0.0263447068662353,0.058701504932803,-0.836194732519103,2.49224266374087,-3.95046347101157,-7.86806932658467e-17,0.868976851398593,-1.34798474634807,0.247929351989226,0.196694387428399,-1.2549740632467,9.96894494060126e-16,0,0,0
22.3,0.253089471008446,-0.0849239985262811,0.999999999999999,0.557577346022448,-0.00740574241993281,-0.0158738799809496,-0.829940165383098,2.49942853532134,-3.99638001430252,2.12357229592302e-17,0.850823558721433,-1.41054063504306,0.249845817483149,-0.0530966931792225,0.339705971221236,9.99768268905957e-16,0,0,0
22.4,0.502350700545033,-0.480210210203205,0.999999999999999,0.561971646362133,-0.0419523311740463,-0.0882159529017156,-0.821368258607392,2.48164102533001,-3.88297438776102,1.20939869050728e-16,0.778846452326165,-1.33169589716983,0.245228140062998,-0.302356943947624,1.92084076570856,9.92652630890191e-16,0,0,0
22.5,0.748590879737358,-0.85635195877106,0.999999999999999,0.559899130787716,-0.0728607252147768,-0.152634197976533,-0.811114714249715,2.43905789354811,-3.61476793798244,2.19435528624769e-16,0.671719640033455,-1.1462717496176,0.235696173888352,-0.54859579163845,3.42539551275914,9.75618684878732e-16,0,0,0
22.6,0.989349671456473,-1.19835378161429,0.999999999999999,0.554750388654441,-0.0976777849926307,-0.20588615722144,-0.800201191495782,2.37210465426158,-3.20245342074929,3.15738561011533e-16,0.551823707955521,-0.912646160140789,0.224034042497485,-0.789352849402626,4.79338854144694,9.48836639055034e-16,0,0,0
22.7,1.22222151080796,-1.49258128718226,0.999999999999999,0.549676369138159,-0.115968523539697,-0.24721325187134,-0.789488947901306,2.28145032488463,-2.66246870042354,4.08886734769153e-16,0.435709602523588,-0.675764940528701,0.212717482214834,-1.022222500688,5.97028261691876,9.12574104646657e-16,0,0,0
22.8,1.44487964125677,-1.72730471183909,0.999999999999999,0.546846448965599,-0.128371825114035,-0.27733418851944,-0.779464805907791,2.16800074151912,-2.01634140821986,4.97949342327732e-16,0.331870499636484,-0.4560433286525,0.20330218471311,-1.24487793606123,6.90915918335213,8.67193422448753e-16,0,0,0
22.9,1.65509936333715,-1.89316654354561,0.999999999999999,0.547458930017924,-0.135715066244268,-0.297465652945687,-0.770314433238492,2.03288950822123,-1.28983068626314,5.82036499698443e-16,0.243015807492248,-0.25608499608875,0.196546707043676,-1.45509440279657,7.57258886836898,8.13148042851393e-16,0,0,0
23,1.85078026364564,-1.98355456959808,0.999999999999999,0.552023794550391,-0.138535671733717,-0.308754470296832,-0.76206841883075,1.87746667038839,-0.511900234062226,6.60308038328847e-16,0.168922150339065,-0.0696557876877749,0.192738085205348,-1.65077143495048,7.93412367598068,7.50977995533232e-16,0,0,0
23.1,2.02996720200131,-1.99486547616895,0.999999999999999,0.560628542000895,-0.136908557835101,-0.312036565719781,-0.75470846446775,1.70328522541673,0.28643640034622,7.31981900259784e-16,0.108350812219703,0.112739868529842,0.191943308204755,-1.82995384182758,7.97935137724506,6.81304494078205e-16,0,0,0
23.2,2.19086984706369,-1.92664849084425,0.999999999999999,0.573109269858618,-0.130423363772946,-0.307760892160332,-0.748210360955358,1.51208560538663,1.07335224895444,7.96341952701232e-16,0.0600326471542368,0.301184952417104,0.194135030401079,-1.99085124514923,7.70647006173834,6.04823729413619e-16,0,0,0
23.3,2.33188056519906,-1.78162334177016,0.999999999999999,0.589131213676384,-0.11823073571844,-0.295979978489493,-0.742523911087735,1.30577828679506,1.81747577834831,8.52745143944228e-16,0.0230671693190274,0.504779835347857,0.199207018297813,-2.13185596973564,7.12635994286225,5.22299914071175e-16,0,0,0
23.4,2.45159048383779,-1.56557181774695,1,0.608189353404247,-0.0991537602795146,-0.276384345476051,-0.737486227535085,1.08642470106462,2.48914158374125,9.00627929105858e-16,-0.00300440648083659,0.729474973626206,0.206888214231428,-2.25155910896267,6.26214955328591,4.34557646755727e-16,0,0,0
23.5,2.54880356880159,-1.28710725287529,1,0.629528113001852,-0.0719244213487162,-0.248430747315589,-0.73266868115281,0.856216636536326,3.06157305985996,9.39511901498268e-16,-0.0183443733147444,0.973753814527596,0.216552325005182,-2.34876460448876,5.14829362440849,3.4247367349571e-16,0,0,0
23.6,2.62254857492076,-0.957331126264154,1,0.651995434536623,-0.0356509378508238,-0.211684043257536,-0.727200680557918,0.617454337723906,3.51194989791204,9.69008573347977e-16,-0.0231998516004034,1.22153286579799,0.22695689544073,-2.42250119958557,3.8291994120069,2.46968127675887e-16,0,0,0
23.7,2.67208875050793,-0.589390467814444,1,0.673939536334739,0.00942629779160936,-0.166489626736222,-0.719720675306812,0.372523520622494,3.82231784953833,9.8882325808925e-16,-0.018573374103136,1.43572197306255,0.236093251600054,-2.47203214664812,2.35745623305562,1.48995336457281e-16,0,0,0
23.8,2.6969291986937,-0.197953715772302,1,0.693405128567577,0.0611384021172069,-0.114830915170848,-0.708706768969906,0.123871533694958,3.98030448710711,9.98758015429596e-16,-0.00701676057079703,1.56347885359823,0.24153467390837,-2.49686257189441,0.791738798351525,4.95342854193133e-17,0,0,0
23.9,2.6968218220389,0.201374077072785,1,0.708820221277657,0.115295915462596,-0.0606722430304875,-0.693252929825172,-0.126017097305548,3.97961242425802,9.98713629747514e-16,0.00711365946113593,1.56287672667205,0.241509214140714,-2.49674442366725,-0.805532068666549,-5.04211633287456e-17,0,0,0
24,2.67176780098135,0.592673373608542,1,0.719798043063233,0.166911716603657,-0.00900197688725314,-0.673758280449956,-0.374645496360806,3.82027033290235,9.88690602038315e-16,0.0186265390310716,1.43413237301739,0.236025778281895,-2.47167895488674,-2.37067806316882,-1.49872201859096e-16,0,0,0
24.1,2.62201758131356,0.960344815574451,1,0.727253814218838,0.212036827315178,0.0360047706343137,-0.651802063557516,-0.619529388027624,3.50863174923182,9.6878914547711e-16,0.0231790122236604,1.21942629568346,0.226867831447147,-2.42191671483105,-3.84130216128454,-2.47825056767084e-16,0,0,0
24.2,2.5480683707733,1.28973111658526,1,0.732710957982286,0.248705208836318,0.0721981882171065,-0.629339171487467,-0.858221922821042,3.05712171670822,9.39208184620259e-16,0.0182353589348704,0.971548237679219,0.216462153644492,-2.34795505029843,-5.15877629492713,-3.43300919457539e-16,0,0,0
24.3,2.45065916971484,1.56770139107263,1,0.737527448247295,0.27658213831787,0.099351655433682,-0.60801713167306,-1.08833812911807,2.48374136761895,9.00243368218325e-16,0.00280327782641472,0.727398580143268,0.206811121260722,-2.25053314107603,-6.27057875617656,-4.35345727192033e-16,0,0,0
24.4,2.33076338546467,1.78317462291767,1,0.742569453503751,0.296106145673138,0.118363159149195,-0.588983802641432,-1.30757874728671,1.81135019576893,8.522841154655e-16,-0.023360998053274,0.502898060716183,0.199150693736806,-2.13062461926372,-7.13238813830135,-5.23039697206458e-16,0,0,0
24.5,2.18957910410725,1.92756140407623,1,0.748262491515286,0.30781953069661,0.130501512789018,-0.572991915713331,-1.513753207911,1.06675463645995,7.95809725164189e-16,-0.0604208465644674,0.29947045930792,0.194102900276416,-1.98942784612597,-7.70985032606705,-6.05506518676846e-16,0,0,0
24.6,2.02851711685106,1.99510633212258,1,0.754767893402255,0.312029016763396,0.136941517506197,-0.560544682045857,-1.70480152452691,0.279639292692248,7.31384586642364e-16,-0.108838149961226,0.111123711470523,0.19193661504239,-1.82835394353191,-7.97994808226886,-6.81922110730846e-16,0,0,0
24.7,1.84918682056127,1.9831174164451,1,0.76213534914283,0.308678788628813,0.138529045401798,-0.551975378633551,-1.87881488211927,-0.518616579411584,6.59652540232379e-16,-0.169516575206599,-0.0712572300811305,0.192757070962105,-1.64901269945916,-7.93191862089357,-7.51522859038125e-16,0,0,0
24.8,1.65338013328633,1.89207334791393,1,0.770388998890894,0.297316604142139,0.135670380367229,-0.547446047734646,-2.03405471564978,-1.29619013779191,5.81330443613076e-16,-0.243726244633964,-0.257755097538862,0.196590884555415,-1.45319648825615,-7.56768257841797,-8.136132487221e-16,0,0,0
24.9,1.44305358544251,1.72560435659309,1,0.779546950732339,0.277103676920345,0.128286466815221,-0.546866241665367,-2.1689700879584,-2.02208369225447,4.97201008248046e-16,-0.332700781273659,-0.457847961788238,0.203369712534009,-1.24286236616977,-6.90176727511335,-8.67572817365155e-16,0,0,0
25,1.22030876555146,1.49034742233293,1,0.789577760932532,0.24689171097907,0.115836571748733,-0.549721139429891,-2.28221319335596,-2.66736052588287,4.08104977442029e-16,-0.436645837821095,-0.67771766151951,0.212803524143954,-1.02011252085079,-5.9607273212865,-9.12862358669842e-16,0,0,0
25.1,0.98737131587375,1.19568161289491,1,0.800293757402324,0.205466069423641,0.0974927955678942,-0.554805146867643,-2.37265283193326,-3.20629852501278,3.14932724112787e-16,-0.552813082656255,-0.91464352843718,0.224128178585835,-0.787173269968739,-4.78208566534398,-9.49029314820994e-16,0,0,0
25.2,0.746568687776913,0.853354103874922,1,0.811205008257774,0.152117035097148,0.0726218205849778,-0.559940098033425,-2.43938571986554,-3.61741561942645,2.18615352170866e-16,-0.672646213764714,-1.14801565662136,0.235780164618915,-0.546372818535106,-3.41283730241061,-9.75712303693683e-16,0,0,0
25.3,0.500306879080034,0.477011793524746,1,0.821447642052447,0.0876215875710211,0.0416729234418182,-0.561969390812187,-2.48174552258777,-3.88432614530886,1.20115390357651e-16,-0.779528984867355,-1.33270099924612,0.245277880561323,-0.300117996906052,-1.90757530160586,-9.92644735687985e-16,0,0,0
25.4,0.251046385801199,0.081657189807425,1,0.830001114699563,0.0152454992557785,0.00711828074075383,-0.557507896293157,-2.49930952043971,-3.99639398487828,2.0417171463041e-17,-0.851073011139013,-1.41037016959096,0.249841530619441,-0.0508702115893616,-0.326313871652758,-9.99657484057236e-16,0,0,0
25.5,0.00127760859968626,-0.316949733449891,1,0.836235804707332,-0.059306834565003,-0.0265976693574658,-0.544504308783788,-2.49190284000389,-3.94915643975604,-7.94830070122249e-17,-0.868701813935377,-1.34661351062869,0.24786907791534,0.19887915118572,1.26790473232151,-9.96680582040833e-16,0,0,0
25.6,-0.246504040327411,-0.702919860054568,1,0.840316032405128,-0.129659036207953,-0.0547592203496183,-0.523506377992887,-2.45960020864723,-3.74450193706312,-1.7858684249925e-16,-0.828427641981971,-1.16168250006134,0.240075120796518,0.446633623740285,2.81152403503142,-9.83743929820919e-16,0,0,0
25.7,-0.489823081118498,-1.0608683800404,1,0.842980002024503,-0.191023091339771,-0.0744925578128557,-0.497338670919792,-2.40272521448677,-3.39059448348197,-2.75904007853069e-16,-0.741762519593238,-0.914617872935076,0.228959586014165,0.689916608677561,4.24300765594495,-9.60977004197374e-16,0,0,0
25.8,-0.726248711580864,-1.37652810459427,1,0.845013881853377,-0.24112251010294,-0.0854367321743876,-0.469587094575763,-2.321847078884,-2.90154788174718,-3.70462053024937e-16,-0.62674624116632,-0.661469252913288,0.217258298108773,0.926296135186532,5.5052930465376,-9.28607573818467e-16,0,0,0
25.9,-0.953419106627085,-1.63731819165737,1,0.846983823071899,-0.279647227497497,-0.0889073596780994,-0.443295965470636,-2.21777497338293,-2.29686270356251,-4.61316129025647e-16,-0.49894785540525,-0.432775338059267,0.206923348337587,1.15340917300647,6.54806679140325,-8.86959432715646e-16,0,0,0
26,-1.16906502887676,-1.83284560496469,1,0.849265753084539,-0.307270712718281,-0.086726905737426,-0.42048880313816,-2.09154993749664,-1.60064847485585,-5.47558437055969e-16,-0.367818346655897,-0.236069284937079,0.199007016895503,1.36898526158079,7.32977072484723,-8.36449174671227e-16,0,0,0
26.1,-1.37103251432878,-1.95531931217359,1,0.852144524083849,-0.324902998626896,-0.0804687465024524,-0.402259285030794,-1.94443447767097,-0.840662096242134,-6.28327308413225e-16,-0.237021571382921,-0.0662479736661211,0.19395495771821,1.57086921878555,7.81925884392983,-7.77582040499008e-16,0,0,0
26.2,-1.55730440620528,-1.99986070814235,1,0.85586633691824,-0.333273668739281,-0.0711630620641743,-0.389046647142556,-1.77789995087497,-0.0472008518734791,-7.0281582445522e-16,-0.106082987053072,0.0865911258134516,0.191903313865564,1.75704270282034,7.99703892017573,-7.10946879544977e-16,0,0,0
26.3,-1.72602052152791,-1.96469788860742,1,0.86064370233424,-0.332733440234411,-0.0592643947461907,-0.380878729909605,-1.59361185835398,0.748105838925432,-7.70279890478087e-16,0.0280258761486927,0.233187456509562,0.192855967456459,1.92564441230571,7.85604927075135,-6.37210275525461e-16,0,0,0
26.4,-1.87549624859302,-1.85123603243531,1,0.86663229652043,-0.323172531820812,-0.0447175093981352,-0.377502743907218,-1.39341319591494,1.51355773222519,-8.3004568279595e-16,0.169627879445835,0.383322175513942,0.196743707758374,2.07498872322319,7.40193968608294,-5.57109895125986e-16,0,0,0
26.5,-2.00423938913153,-1.6640010925482,1,0.873883424170976,-0.304012635048181,-0.0270570123088121,-0.378380756348936,-1.17930602648598,2.21864781861281,-8.8151639454398e-16,0.323087384468736,0.544308847904515,0.20338073626772,2.20358257692459,6.65284528600346,-4.71447125502142e-16,0,0,0
26.6,-2.11096507641354,-1.41045904944892,1,0.882265514537504,-0.274295021714328,-0.00556552692047871,-0.382542583029272,-0.953431458413125,2.83527870531972,-9.24178212698902e-16,0.490940323239343,0.718133378514276,0.212317889542326,2.3101404508679,5.63866230244839,-3.81079073877786e-16,0,0,0
26.7,-2.19460861971489,-1.10071794541275,1,0.891359887033088,-0.232960119515018,0.0204091714812575,-0.388317653762171,-0.718048228849308,3.3388827954482,-9.57605466453058e-16,0.670714433762672,0.896098543792861,0.222601203988713,2.39359726283095,4.39985465724644,-2.86910008755027e-16,0,0,0
26.8,-2.25433614621076,-0.747124593829624,1,0.90038606638113,-0.179460555452838,0.0508545831740486,-0.393080973685408,-0.475510105499205,3.70940157415444,-9.81464895312429e-16,0.850494180383119,1.05227586468882,0.23253999218509,2.45311907991798,2.98583892646753,-1.89882327772847e-16,0,0,0
26.9,-2.28955293329531,-0.36377206026219,1,0.908288684843692,-0.114729032980367,0.0842720622243016,-0.393379121846559,-0.228242331770154,3.93208493094576,-9.95518994033645e-16,1.00590094526318,1.143471246659,0.239794947034418,2.488111525499,1.45301211144427,-9.09671419216607e-17,0,0,0
27,-2.29990934732809,0.0340624281909142,1,0.91409374814814,-0.0420583232645854,0.117220319184851,-0.385905576288888,0.0212826500701844,3.99807862634016,-9.99628400681988e-16,1.10453788629599,1.12776427140603,0.242164010064391,2.49822580008785,-0.137499100366078,8.8454304056516e-18,0,0,0
27.1,-2.28530432864865,0.430526712827985,1,0.917358784594881,0.0330334557297857,0.145153967464489,-0.369177432758923,0.270569955907226,3.90477646404235,-9.93753303590333e-16,1.12094498962687,0.997015229543922,0.23883101315022,2.48336225583849,-1.72227777337439,1.08556163206475e-16,0,0,0
27.2,-2.24588638714447,0.809825759489203,1,0.918308104381899,0.104353031698666,0.164496955421265,-0.344617790978577,0.517127250318184,3.65592311966962,-9.77953852732965e-16,1.05202169691813,0.78909364783912,0.230930977664153,2.44367148858292,-3.23814750076457,2.07166718306896e-16,0,0,0
27.3,-2.18205209746148,1.15685131750225,1,0.917594009874615,0.166971714144288,0.174255757187428,-0.315874359207864,0.758489721609276,3.26146352960966,-9.52389570901204e-16,0.917589015293008,0.561224001199082,0.220777714685127,2.37955293590119,-4.62469349337697,3.03689637347536e-16,0,0,0
27.4,-2.09444210786547,1.45778405459536,1,0.916028516027559,0.218191140414373,0.175842065651867,-0.286991205468578,0.992244792406399,2.73714486194106,-9.17317769981586e-16,0.746588806120362,0.355610889209037,0.210630686627507,2.29165099435681,-5.82667331595329,3.97158231303449e-16,0,0,0
27.5,-1.98393470155066,1.70064414081416,1,0.914439696430748,0.257297946910112,0.171722955245782,-0.260977077056852,1.21605631939334,2.10388697185854,-8.73090987493483e-16,0.563006832355692,0.188301114635888,0.202042749857479,2.18084869350056,-6.79622098499625,4.86636269591434e-16,0,0,0
27.6,-1.85163697360409,1.87576831399716,0.999999999999999,0.913581014317661,0.284743747081352,0.16420505773789,-0.239431467835121,1.42768804075902,1.38694649238238,-8.20153468243912e-16,0.380170192497087,0.0569030474023845,0.195859129292091,2.04825898829535,-7.49475636524526,5.71227372853621e-16,0,0,0
